Function stats for (Thread) (12): 

Clock type: CPU
Ordered by: totaltime, desc

name                                  ncall  tsub      ttot      tavg      
..838 DataFrame._needs_reindex_multi  1851   0.004810  0.014139  0.000008
..pressions.py:62 _evaluate_standard  588    0.002090  0.014104  0.000024
..als/blocks.py:347 FloatBlock.dtype  33824  0.013987  0.013987  0.000000
..rnals/blocks.py:2738 extend_blocks  4368   0.008355  0.013313  0.000003
..as/core/nanops.py:328 _na_ok_dtype  5108   0.006317  0.013140  0.000003
..merictypes.py:569 find_common_type  1547   0.005347  0.012995  0.000008
..ration._maybe_restore_index_levels  898    0.002734  0.012966  0.000014
..t.py:1780 validate_numeric_casting  5435   0.009419  0.012887  0.000002
..me._check_label_or_level_ambiguity  1826   0.006491  0.012851  0.000007
..1696 Index.is_monotonic_increasing  2319   0.010128  0.012630  0.000005
..hon3.8/statistics.py:686 <genexpr>  13214  0.012531  0.012531  0.000001
..423 _construct_axes_from_arguments  1884   0.007028  0.012239  0.000006
..s/core/algorithms.py:536 factorize  30     0.000542  0.012190  0.000406
..indexes/base.py:5947 default_index  348    0.001041  0.011928  0.000034
..as/core/reshape/merge.py:2135 _any  1796   0.003057  0.011832  0.000007
..s/core/nanops.py:57 disallow.check  8042   0.007669  0.011716  0.000001
..py:109 MPQA_wlist.analyze_comments  1      0.000024  0.011695  0.011695
...py:128 MPQA_wlist._write_mean_std  8      0.000031  0.011661  0.001458
..82 SeriesSplitter._get_sorted_data  60     0.000185  0.011555  0.000193
..SeriesGroupBy._wrap_applied_output  30     0.000251  0.011543  0.000385
...py:740 _LocIndexer._convert_tuple  203    0.001116  0.011064  0.000055
..s/core/indexes/range.py:85 __new__  349    0.002404  0.010928  0.000031
../pandas/io/parsers.py:528 read_csv  1      0.000016  0.010926  0.010926
..ges/pandas/io/parsers.py:442 _read  1      0.000023  0.010907  0.010907
..68 PunktSentenceTokenizer.tokenize  174    0.000431  0.010872  0.000062
..core/indexes/base.py:532 Index.is_  9694   0.008183  0.010821  0.000001
..47 _LocIndexer._convert_to_indexer  415    0.002836  0.010766  0.000026
..y:126 EmoAff_wlist._write_mean_std  8      0.000034  0.010711  0.001339
..es/numpy/core/_dtype.py:34 __str__  1796   0.004423  0.010591  0.000006
..nanops.py:1296 _maybe_arg_null_out  1813   0.001764  0.010470  0.000006
..als/managers.py:1860 _stack_arrays  332    0.005728  0.010447  0.000031
..tenceTokenizer.sentences_from_text  174    0.000387  0.010440  0.000060
../construction.py:293 _prep_ndarray  173    0.001106  0.010358  0.000060
..gers.py:1951 _fast_count_smallints  30     0.000347  0.010358  0.000345
..unction__ internals>:2 array_equal  535    0.000915  0.010341  0.000019
..array_function__ internals>:2 ndim  2769   0.004284  0.010236  0.000004
..s/core/generic.py:226 Series.attrs  21504  0.010230  0.010230  0.000000
..umpy_.py:202 PandasArray.__array__  4240   0.004806  0.010221  0.000002
..das/core/series.py:762 Series.take  60     0.000470  0.010212  0.000170
..als/blocks.py:351 ObjectBlock.iget  10115  0.010148  0.010148  0.000001
../tokenize/punkt.py:1326 <listcomp>  174    0.000337  0.010054  0.000058
..g.py:721 clean_reindex_fill_method  6762   0.006982  0.010026  0.000001
..ore/dtypes/concat.py:139 <genexpr>  2694   0.001931  0.009905  0.000004
..nktSentenceTokenizer.span_tokenize  348    0.000600  0.009716  0.000028
..arsers.py:1050 TextFileReader.read  1      0.000021  0.009469  0.009469
..oncat.py:536 _combine_concat_plans  3891   0.006041  0.009429  0.000002
..ops.py:969 SeriesSplitter.__iter__  60     0.000246  0.009400  0.000157
..python3.8/fractions.py:394 reverse  950    0.001648  0.009377  0.000010
..ges/numpy/core/_methods.py:45 _sum  1472   0.001471  0.009270  0.000006
..ge.py:395 RangeIndex._shallow_copy  647    0.002536  0.009132  0.000014
..tenceTokenizer._realign_boundaries  348    0.000650  0.009116  0.000026
..ray_function__ internals>:2 vstack  152    0.000354  0.009104  0.000060
..cast.py:109 maybe_convert_platform  203    0.000869  0.009067  0.000045
../internals/concat.py:504 <genexpr>  5986   0.004768  0.008987  0.000002
..core/generic.py:463 _get_axis_name  5447   0.005942  0.008927  0.000002
..xes/range.py:474 RangeIndex.equals  658    0.001008  0.008647  0.000013
../core/common.py:191 count_not_none  1851   0.002199  0.008621  0.000005
..y:51 Flags.allows_duplicate_labels  21505  0.008487  0.008487  0.000000
..k/tokenize/punkt.py:306 _pair_iter  348    0.000526  0.008466  0.000024
..y/core/numeric.py:2317 array_equal  535    0.003426  0.008443  0.000016
..base.py:1281 RangeIndex._get_names  5436   0.006086  0.008196  0.000002
..ernals/construction.py:301 convert  173    0.000225  0.008177  0.000047
.._wlist.py:42 EmoLex_wlist.__init__  1      0.000028  0.008129  0.008129
..umpy/core/shape_base.py:223 vstack  152    0.000670  0.007970  0.000052
..r.py:18 MetaGenerator.get_features  1      0.000022  0.007922  0.007922
..as/core/common.py:177 any_not_none  2014   0.003952  0.007811  0.000004
..data.py:149 normalize_resource_url  175    0.001076  0.007798  0.000045
..entenceTokenizer._slices_from_text  348    0.005988  0.007710  0.000022
..blocks.py:2510 ObjectBlock.is_bool  1480   0.002913  0.007701  0.000005
../python3.8/typing.py:1822 new_type  23853  0.007678  0.007678  0.000000
..mpy/core/_asarray.py:86 asanyarray  2784   0.002774  0.007595  0.000003
../construction.py:612 is_empty_data  1596   0.002473  0.007535  0.000005
..ruct_1d_object_array_from_listlike  824    0.004497  0.007515  0.000009
..nternals/managers.py:320 <genexpr>  5292   0.004976  0.007489  0.000001
/usr/lib/python3.8/re.py:203 sub      702    0.001003  0.007392  0.000011
..e/indexes/range.py:133 _simple_new  666    0.002031  0.007349  0.000011
..nternals/managers.py:1911 <lambda>  812    0.000688  0.007332  0.000009
..y_function__ internals>:2 can_cast  1826   0.003020  0.007309  0.000004
.._wlist.py:43 EmoAff_wlist.__init__  1      0.000041  0.007191  0.007191
..y:1677 maybe_cast_to_integer_array  203    0.000792  0.007179  0.000035
..s/core/frame.py:628 DataFrame.axes  10314  0.006981  0.006981  0.000001
..re/frame.py:6600 DataFrame.groupby  30     0.000348  0.006913  0.000230
..es/range.py:747 RangeIndex.__len__  5583   0.004865  0.006833  0.000001
..core/nanops.py:172 _get_fill_value  3295   0.002473  0.006752  0.000002
..ndexes/base.py:5920 ensure_has_len  1851   0.001994  0.006715  0.000004
../base.py:81 DataFrame._reset_cache  1489   0.001567  0.006711  0.000005
..py:233 ObjectBlock.internal_values  18366  0.006699  0.006699  0.000000
..y:202 ObjectBlock._consolidate_key  812    0.001789  0.006643  0.000008
..eneric.py:544 DataFrame._info_axis  3719   0.003578  0.006590  0.000002
..y.py:518 DataFrameGroupBy.__init__  60     0.000366  0.006559  0.000109
..ch.py:11 should_extension_dispatch  1522   0.001875  0.006469  0.000004
..core/generic.py:5721 Series.astype  30     0.000232  0.006453  0.000215
..ric.py:475 _get_block_manager_axis  3373   0.004720  0.006430  0.000002
..ternals/managers.py:690 <listcomp>  2503   0.004235  0.006315  0.000003
../series.py:404 Series._can_hold_na  2700   0.002621  0.006233  0.000002
.._wlist.py:40 BSMVAD_wlist.__init__  1      0.000017  0.006202  0.006202
..t.py:140 EmoVAD_wlist._write_ratio  6      0.000017  0.006189  0.001032
..groupby/grouper.py:635 get_grouper  30     0.000760  0.006138  0.000205
.._wlist.py:40 EmoVAD_wlist.__init__  1      0.000017  0.006135  0.006135
..:183 MultiDataset_wlist._write_min  24     0.000173  0.006114  0.000255
..D_wlist.py:137 EmoVAD_wlist._ratio  6      0.000026  0.006093  0.001016
..x_tricks.py:316 CClass.__getitem__  30     0.000672  0.006061  0.000202
..s/blocks.py:319 ObjectBlock._slice  2739   0.006010  0.006010  0.000002
..numeric.py:351 Float64Index.astype  34     0.000108  0.005973  0.000176
..:1958 _preprocess_slice_or_indexer  898    0.002942  0.005739  0.000006
..t.py:138 BSMVAD_wlist._write_ratio  6      0.000021  0.005696  0.000949
..idators.py:208 validate_bool_kwarg  4440   0.003763  0.005628  0.000001
..as/core/generic.py:1746 <listcomp>  898    0.000887  0.005601  0.000006
..d_wlist.py:135 BSMVAD_wlist._ratio  6      0.000027  0.005590  0.000932
..rame.py:3147 DataFrame.__setitem__  30     0.000194  0.005579  0.000186
..py:3020 Index._assert_can_do_setop  1546   0.001651  0.005509  0.000004
..ion__ internals>:2 min_scalar_type  951    0.001829  0.005485  0.000006
..pe/merge.py:2139 _validate_operand  1796   0.001475  0.005396  0.000003
..nagers.py:173 BlockManager.blklocs  11978  0.005268  0.005268  0.000000
..032 is_datetime_or_timedelta_dtype  664    0.000972  0.005199  0.000008
../core/algorithms.py:2055 safe_sort  30     0.000329  0.005184  0.000173
../frame.py:3228 DataFrame._set_item  30     0.000169  0.005178  0.000173
..numpy/core/_asarray.py:221 require  484    0.002482  0.005164  0.000011
..189 MultiDataset_wlist._write_most  24     0.000112  0.005144  0.000214
..as/core/generic.py:1748 <listcomp>  898    0.000821  0.005128  0.000006
...py:36 MetaGenerator.drop_nan_rows  1      0.000019  0.005047  0.005047
..ib/python3.8/fractions.py:431 _div  950    0.001869  0.005031  0.000005
..ay_function__ internals>:2 argsort  152    0.000321  0.004974  0.000033
..147 BoolBlock._maybe_coerce_values  12866  0.004955  0.004955  0.000000
..15 Int64Index._validate_fill_value  194    0.000851  0.004944  0.000025
/usr/lib/python3.8/re.py:325 _subx    4872   0.004199  0.004892  0.000001
..:186 MultiDataset_wlist._write_max  24     0.000120  0.004847  0.000202
../construction.py:364 extract_index  43     0.000198  0.004698  0.000109
..ore/reshape/merge.py:1001 <lambda>  898    0.001162  0.004648  0.000005
..ata.py:205 normalize_resource_name  176    0.001364  0.004639  0.000026
../numpy_.py:41 PandasDtype.__init__  5762   0.004622  0.004622  0.000001
..s.py:628 SingleBlockManager.astype  30     0.000075  0.004586  0.000153
..thon3.8/statistics.py:251 _convert  949    0.002077  0.004521  0.000005
..ges/numpy/core/numeric.py:268 full  493    0.001547  0.004450  0.000009
..py/core/fromnumeric.py:999 argsort  152    0.000336  0.004395  0.000029
..numpy_.py:371 PandasArray.to_numpy  1522   0.002163  0.004353  0.000003
..py:103 validate_argmax_with_skipna  1255   0.002195  0.004347  0.000003
..umerictypes.py:545 _can_coerce_all  3094   0.003124  0.004303  0.000001
..re/indexes/base.py:623 Index.dtype  9244   0.004281  0.004281  0.000000
..ng.py:2125 _AtIndexer._convert_key  7387   0.004261  0.004261  0.000001
../blocks.py:308 ObjectBlock.__len__  2993   0.002984  0.004220  0.000001
../core/indexing.py:500 DataFrame.at  7387   0.004180  0.004180  0.000001
..y/core/fromnumeric.py:52 _wrapfunc  152    0.000371  0.004059  0.000027
..on3.8/warnings.py:165 simplefilter  588    0.001260  0.004047  0.000007
..das/core/generic.py:452 <dictcomp>  1884   0.002856  0.004033  0.000002
..qa_wlist.py:37 MPQA_wlist.__init__  1      0.000010  0.004019  0.004019
..dexes/base.py:1239 RangeIndex.name  666    0.001007  0.003970  0.000006
..s/blocks.py:592 ObjectBlock.astype  30     0.000418  0.003951  0.000132
..ic.py:164 RangeIndex._is_all_dates  11186  0.003841  0.003841  0.000000
..py:2204 convert_to_index_sliceable  1552   0.002582  0.003820  0.000002
..eneric.py:3823 DataFrame._set_item  30     0.000093  0.003656  0.000122
..y:227 BlockManager.is_single_block  2897   0.002762  0.003638  0.000001
..y:5001 RangeIndex._index_as_unique  5379   0.003435  0.003634  0.000001
..hon3.8/threading.py:540 Event.wait  151    0.000663  0.003614  0.000024
..30 SingleBlockManager._can_hold_na  2700   0.002415  0.003613  0.000001
..on3.8/fractions.py:286 denominator  12377  0.003569  0.003569  0.000000
..arsers.py:2054 CParserWrapper.read  1      0.000019  0.003557  0.003557
..core/algorithms.py:73 _ensure_data  85     0.000501  0.003485  0.000041
..thon3.8/fractions.py:282 numerator  12375  0.003418  0.003418  0.000000
..re/reshape/merge.py:2099 <genexpr>  1796   0.002174  0.003403  0.000002
..y_function__ internals>:2 bincount  30     0.000112  0.003400  0.000113
/usr/lib/python3.8/copy.py:66 copy    898    0.002301  0.003393  0.000004
..locks.py:261 FloatBlock.fill_value  6885   0.003382  0.003382  0.000000
../algorithms.py:496 factorize_array  30     0.000153  0.003377  0.000113
..neric.py:3819 DataFrame._iset_item  30     0.000136  0.003292  0.000110
../blocks.py:245 IntBlock.get_values  715    0.000772  0.003286  0.000005
../groupby/generic.py:444 _get_index  30     0.000104  0.003244  0.000108
..nc_config.py:429 errstate.__init__  5952   0.003210  0.003210  0.000001
..ndas/core/algorithms.py:319 unique  25     0.000211  0.003165  0.000127
..re/series.py:343 Series._init_dict  10     0.000041  0.003163  0.000316
..r/lib/python3.8/re.py:289 _compile  880    0.001259  0.003119  0.000004
..eneric.py:3833 Series._set_is_copy  1230   0.001794  0.003119  0.000003
../internals/concat.py:494 <genexpr>  5986   0.003098  0.003098  0.000001
..re/generic.py:1783 Series.__hash__  1531   0.002135  0.003077  0.000002
..:1521 DataFrameGroupBy.__getitem__  30     0.000093  0.003067  0.000102
..es/base.py:3461 Index._can_reindex  1849   0.001716  0.003045  0.000002
..re/missing.py:64 clean_fill_method  6762   0.003044  0.003044  0.000000
../internals/concat.py:487 <genexpr>  5986   0.003004  0.003004  0.000001
..ore/reshape/merge.py:1002 <lambda>  898    0.000846  0.003002  0.000003
..managers.py:1057 BlockManager.iset  30     0.000890  0.003001  0.000100
..y:253 DataFrameGroupBy.__getitem__  30     0.000127  0.002966  0.000099
..ultidataset_wlist.py:50 <dictcomp>  1      0.000007  0.002947  0.002947
..as/core/series.py:4748 Series.isna  10     0.000016  0.002938  0.000294
..s/core/generic.py:7411 Series.isna  10     0.000022  0.002922  0.000292
..ocIndexer._ensure_listlike_indexer  212    0.000938  0.002893  0.000014
..py:3830 DataFrame._sanitize_column  60     0.000504  0.002891  0.000048
..core/common.py:248 maybe_make_list  3592   0.002237  0.002869  0.000001
..ore/numerictypes.py:621 <listcomp>  1547   0.002794  0.002794  0.000002
../core/indexes/base.py:581 <lambda>  8387   0.002794  0.002794  0.000000
..function__ internals>:2 atleast_2d  212    0.000454  0.002754  0.000013
..eck_is_chained_assignment_possible  212    0.000513  0.002749  0.000013
..s/managers.py:1863 _asarray_compat  617    0.000841  0.002698  0.000004
.. create_series_with_explicit_dtype  10     0.000043  0.002695  0.000269
..pressions.py:196 _bool_arith_check  588    0.000819  0.002686  0.000005
../common.py:355 is_datetime64_dtype  1632   0.001951  0.002625  0.000002
...py:1537 DataFrameGroupBy._gotitem  30     0.000149  0.002602  0.000087
..hon3.8/warnings.py:181 _add_filter  588    0.001365  0.002592  0.000004
/usr/lib/python3.8/re.py:331 filter   684    0.000656  0.002540  0.000004
..managers.py:253 BlockManager.items  5713   0.002534  0.002534  0.000000
..rame.py:482 DataFrame._constructor  6172   0.002524  0.002524  0.000000
..405 ensure_wrapped_if_datetimelike  1522   0.002097  0.002523  0.000002
..re/dtypes/concat.py:130 <listcomp>  898    0.001354  0.002491  0.000003
..ion.py:45 CompatValidator.__call__  4877   0.002440  0.002440  0.000001
..ls/concat.py:179 JoinUnit.__init__  2993   0.002414  0.002414  0.000001
..ore/nanops.py:1365 _maybe_null_out  1472   0.001703  0.002303  0.000002
...8/threading.py:270 Condition.wait  151    0.001180  0.002281  0.000015
..umpy/function.py:83 process_skipna  1813   0.001580  0.002209  0.000001
..exes/numeric.py:78 _validate_dtype  2378   0.001256  0.002192  0.000001
..ore/indexes/base.py:4353 <setcomp>  898    0.001587  0.002158  0.000002
..re/algorithms.py:282 get_data_algo  30     0.000081  0.002125  0.000071
../numbers.py:283 Fraction.__float__  949    0.001593  0.002123  0.000002
../ops.py:959 SeriesSplitter.slabels  30     0.000073  0.002071  0.000069
..ndexers.py:52 is_list_like_indexer  604    0.000532  0.002056  0.000003
..3.8/csv.py:153 DictWriter.writerow  1      0.000007  0.002044  0.002044
..ore/dtypes/common.py:1304 <lambda>  4082   0.002029  0.002029  0.000000
..ic.py:272 RangeIndex.inferred_type  6822   0.001977  0.001977  0.000000
..das/core/generic.py:1562 <genexpr>  5388   0.001960  0.001960  0.000000
..ypes/inference.py:391 is_dataclass  318    0.001051  0.001935  0.000006
..andas/core/common.py:195 <genexpr>  5553   0.001925  0.001925  0.000000
../sre_parse.py:1054 expand_template  684    0.001212  0.001884  0.000003
..expressions.py:187 _has_bool_dtype  588    0.000740  0.001867  0.000003
..re/indexes/base.py:4362 <listcomp>  898    0.001291  0.001857  0.000002
..gs.py:458 catch_warnings.__enter__  588    0.001554  0.001821  0.000003
..y/core/shape_base.py:82 atleast_2d  212    0.001017  0.001819  0.000009
..by/ops.py:990 SeriesSplitter._chop  30     0.000112  0.001816  0.000061
...py:91 validate_argmin_with_skipna  558    0.000901  0.001808  0.000003
..y_function__ internals>:2 moveaxis  60     0.000119  0.001772  0.000030
..als/blocks.py:343 FloatBlock.shape  3934   0.001739  0.001739  0.000000
../series.py:393 Series._constructor  4400   0.001695  0.001695  0.000000
..reshape/merge.py:2129 _should_fill  898    0.001180  0.001658  0.000002
..56 RangeIndex._maybe_disallow_fill  3103   0.001601  0.001601  0.000001
..andas/core/common.py:181 <genexpr>  4464   0.001596  0.001596  0.000000
..rithms.py:274 _get_values_for_rank  30     0.000047  0.001571  0.000052
..ng.py:882 _iLocIndexer.__getitem__  4      0.000009  0.001558  0.000390
